0,19.0443,189.183
0,0.00632268,-176.946
0,0.00275332,-0.0356514
0,0.00731203,0.0418546
0,0.00525335,-0.019168
0,0.00446481,-0.00782276
0,0.00704648,0.0239718
0,0.00709208,0.000455489
0,0.00724104,0.00137446
0,0.00929375,0.0189013
0,0.00438666,-0.037172
0,0.00571143,0.013164
0,0.00473464,-0.00970329
0,0.00343587,-0.0122585
0,0.0151394,0.114355
0,0.00959116,-0.0552915
0,0.0128713,0.0314049
0,0.00437786,-0.0822385
0,0.00386621,-0.004738
0,0.00268762,-0.0117562
0,0.00645679,0.0375486
0,0.00399118,-0.0227901
0.01,0.00481043,0.00755848
0.01,0.00719528,0.0220726
0.01,0.0151203,0.0791242
0.01,0.0142544,-0.00799266
0.01,0.0128089,-0.013285
0.01,0.0153414,0.0235563
0.01,0.0169309,0.0158554
0.01,0.0142398,-0.0268477
0.01,0.0159347,0.0157271
0.02,0.0257014,0.0975775
0.02,0.0376226,0.118732
0.02,0.0516653,0.140358
0.02,0.0443262,-0.0681202
0.02,0.038602,-0.05703
0.02,0.0477346,0.0845064
0.02,0.0402941,-0.0738701
0.02,0.0770688,0.339715
0.02,0.062609,-0.133983
0.02,0.0484215,-0.131123
0.02,0.0539713,0.0552058
0.03,0.0457099,-0.0822055
0.03,0.0674918,0.203065
0.03,0.0552528,-0.122053
0.03,0.0552364,-0.000151514
0.03,0.0591276,0.0387543
0.03,0.0472301,-0.110236
0.03,0.0740163,0.267512
0.03,0.0450537,-0.289423
0.03,0.063478,0.184225
0.03,0.0661311,0.0244162
0.03,0.0611922,-0.045825
0.04,0.0801575,0.188988
0.04,0.0754599,-0.0434208
0.04,0.183308,0.995992
0.04,0.417141,2.32533
0.04,0.400975,-0.124843
0.04,0.720001,3.09773
0.04,0.666901,-0.528898
0.04,0.580551,-0.832019
0.04,0.866521,2.73354
0.04,0.669911,-1.95256
0.04,0.679104,0.0905198
0.04,0.92175,2.29137
0.04,0.727138,-1.79475
0.05,0.741465,0.143191
0.05,0.863774,1.22155
0.05,0.936174,0.670154
0.05,1.00114,0.646015
0.05,1.04336,0.391924
0.05,1.00839,-0.349077
0.05,1.03878,0.281712
0.05,1.07033,0.313577
0.05,1.08096,0.0973629
0.05,1.15591,0.698933
0.05,1.10435,-0.470671
0.05,1.0407,-0.633217
0.05,1.11131,0.662931
0.06,1.13135,0.185027
0.06,1.19656,0.649769
0.06,1.25436,0.534701
0.06,1.30938,0.550025
0.06,1.38457,0.751703
0.06,1.4043,0.18276
0.06,1.40707,0.0274148
0.06,1.43225,0.23273
0.06,1.45335,0.195718
0.06,1.48733,0.314195
0.06,1.50799,0.206099
0.06,1.46503,-0.396477
0.06,1.47064,0.0560374
0.06,1.45525,-0.15324
0.06,1.4665,0.10395
0.07,1.47852,0.111715
0.07,1.55725,0.78571
0.07,1.63809,0.744733
0.07,1.77755,1.39343
0.07,1.83691,0.54884
0.07,1.81607,-0.192942
0.07,2.13291,3.15461
0.07,1.65893,-4.04881
0.07,2.19786,5.21705
0.07,1.94382,-2.43886
0.07,1.49448,-4.1997
0.07,2.24087,7.3556
0.08,1.78936,-4.5058
0.08,1.31328,-4.57533
0.08,2.54086,11.7753
0.08,1.89994,-6.21054
0.08,2.01427,1.08769
0.08,2.09047,0.701472
0.08,2.08042,-0.0932057
0.08,2.08728,0.0683698
0.08,2.15597,0.637113
0.08,2.06573,-0.875292
0.08,2.13847,0.683701
0.08,2.20566,0.625122
0.08,2.09215,-1.13336
0.08,2.13807,0.456733
0.09,2.10119,-0.343522
0.09,2.18599,0.844884
0.09,2.24009,0.499347
0.09,2.28321,0.397358
0.09,2.36388,0.746512
0.09,2.37904,0.140234
0.09,2.40693,0.256886
0.09,2.42849,0.199654
0.09,2.41253,-0.159237
0.09,2.43372,0.195593
0.09,2.33008,-0.912521
0.09,2.57851,2.40733
0.09,2.47642,-0.940762
0.09,2.22846,-2.45477
0.1,2.68869,4.59594
0.1,2.553,-1.26519
0.1,2.1758,-3.526
0.1,3.09175,9.07257
0.1,2.66833,-4.21994
0.1,2.57451,-0.822864
0.1,2.82401,2.43343
0.1,2.71043,-1.13375
0.1,2.43884,-2.6743
0.1,3.03833,5.62058
0.1,2.7022,-3.28868
0.1,2.48957,-2.09061
0.1,3.05107,5.38123
0.1,2.74223,-3.08224
0.11,2.29527,-4.29315
0.11,3.84523,14.9208
0.11,2.92808,-8.46235
0.11,2.94487,0.167042
0.11,3.02372,0.734192
0.11,3.04652,0.227386
0.11,3.01765,-0.266124
0.11,3.044,0.24384
0.11,3.05816,0.141391
0.11,3.05044,-0.0713769
0.11,3.06041,0.0919637
0.11,3.04766,-0.117461
0.11,3.05422,0.065595
0.11,3.06286,0.0799684
0.11,3.0724,0.0953571
0.11,3.0702,-0.0202866
0.12,3.07778,0.0697462
0.12,3.15179,0.685858
0.12,3.19698,0.450241
0.12,3.28427,0.807081
0.12,3.28058,-0.0368219
0.12,3.30593,0.235021
0.12,3.2962,-0.0967118
0.12,3.32184,0.254841
0.12,3.33441,0.125098
0.12,3.39071,0.52732
0.12,3.31201,-0.785106
0.12,3.34571,0.336413
0.12,3.34063,-0.0471068
0.12,3.31807,-0.22565
0.12,3.30917,-0.0888726
0.12,3.31164,0.02469
0.12,3.29589,-0.156551
0.13,3.4528,1.46209
0.13,3.80168,3.4753
0.13,3.45846,-3.4253
0.13,3.47255,0.127738
0.13,3.63083,1.49399
0.13,3.55433,-0.76223
0.13,3.57906,0.228225
0.13,3.01681,-5.20045
0.13,4.26069,12.4266
0.13,3.65699,-5.59221
