0.05,1.22705,0.426319
0.05,0.951284,-2.0329
0.05,1.53029,5.48331
0.05,1.13923,-3.88701
0.05,0.874322,-2.62331
0.06,1.50639,5.91747
0.06,1.28235,-2.23737
0.06,1.02074,-2.60479
0.06,1.69555,6.26293
0.06,1.44601,-2.30065
0.06,1.50291,0.525379
0.06,1.51148,0.0788459
0.06,1.55228,0.379051
0.06,1.53283,-0.193613
0.06,1.55146,0.172657
0.06,1.53979,-0.116379
0.06,1.54296,0.0317342
0.06,1.55095,0.0736
0.06,1.54213,-0.0881438
0.06,1.52593,-0.149983
0.06,1.53871,0.127683
0.06,1.54447,0.0530491
0.06,1.53744,-0.0651392
0.07,1.53177,-0.0567012
0.07,1.5737,0.416086
0.07,1.68087,0.992793
0.07,1.75635,0.69818
0.07,1.77863,0.22275
0.07,1.80071,0.219488
0.07,1.85673,0.51993
0.07,1.81066,-0.45927
0.07,1.83255,0.202489
0.07,1.87076,0.381099
0.07,2.74069,8.69526
0.07,3.47469,7.33949
0.07,2.47668,-9.20694
0.07,1.86234,-5.68943
0.07,1.30244,-5.36321
0.07,2.45109,11.0567
0.07,1.90816,-5.00619
0.07,1.9009,-0.07224
0.07,1.89918,-0.0160662
0.08,1.8855,-0.136511
0.08,1.9933,1.0751
0.08,2.00609,0.118641
0.08,1.85187,-1.3572
0.08,2.36313,4.9587
0.08,2.10031,-2.6119
0.08,1.77769,-2.84266
0.08,2.64218,8.39698
0.08,2.14657,-4.94809
0.08,2.09882,-0.456634
0.08,2.25795,1.53591
0.08,2.16442,-0.865524
0.08,2.12861,-0.330034
0.08,2.15182,0.214157
0.08,2.17546,0.218299
0.09,2.13742,-0.351703
0.09,2.22262,0.785601
0.09,2.2776,0.549342
0.09,2.37012,0.857554
0.09,2.35858,-0.115018
0.09,2.44209,0.770853
0.09,2.43173,-0.0954712
0.09,2.44558,0.12839
0.09,2.43636,-0.091815
0.09,2.47189,0.328734
0.09,2.48375,0.117947
0.09,2.49015,0.0592188
0.09,2.49562,0.0505098
0.09,2.48521,-0.0953298
0.09,2.04892,-3.29686
0.1,3.09074,9.61453
0.1,2.56424,-5.24031
0.1,2.66328,0.918985
0.1,2.71918,0.515409
0.1,2.7343,0.150768
0.1,2.79699,0.580768
0.1,2.85806,0.564601
0.1,2.81817,-0.367971
0.1,2.80885,-0.092987
0.1,1.59374,-11.2576
0.1,4.12112,25.1801
0.1,2.84113,-12.7669
0.1,2.67552,-1.46803
0.1,3.0313,3.4392
0.11,2.8247,-1.90658
0.11,2.86426,0.392748
0.11,2.57373,-2.55488
0.11,3.42925,8.32819
0.11,3.00492,-4.2044
0.11,3.12794,1.14865
0.11,3.07475,-0.488972
0.11,3.09629,0.200772
0.11,3.08066,-0.154859
0.11,3.10565,0.228954
0.11,3.17116,0.612004
0.11,2.73067,-3.86094
0.11,3.52711,7.71684
0.11,3.1395,-3.56643
0.11,2.49134,-6.1686
0.12,3.85802,13.3912
0.12,3.19117,-6.64675
0.12,2.58302,-5.78744
0.12,4.01026,13.8121
0.12,3.34906,-6.10695
0.12,3.39448,0.420142
0.12,3.31081,-0.82202
0.12,3.46386,1.4359
0.12,3.39396,-0.640579
0.12,3.46968,0.702557
0.12,3.43681,-0.328486
0.12,3.48614,0.458449
0.12,3.4166,-0.693253
0.12,3.51848,1.01559
0.12,4.6255,11.0133
0.13,4.54191,-0.780003
0.13,2.95547,-15.7262
0.13,3.88946,8.63767
0.13,3.49616,-3.64046
0.13,3.61453,1.17583
0.13,3.66854,0.499469
0.13,3.6768,0.082523
0.13,3.69936,0.209154
0.13,3.6605,-0.386643
0.13,3.72214,0.569392
0.13,3.71833,-0.0353546
0.13,3.71055,-0.077337
0.13,3.739,0.263173
0.13,3.7138,-0.233763
0.13,3.70772,-0.0605503
0.13,3.70997,0.0206969
0.13,3.77157,0.574377
0.13,3.7062,-0.600543
0.13,3.71774,0.106338
0.13,2.89237,-6.98303
0.14,4.66732,16.6945
0.14,3.77974,-8.85965
0.14,2.82969,-9.38121
0.14,4.69945,17.0476
0.14,3.99161,-6.68707
0.14,3.91253,-0.727683
0.14,3.97171,0.548316
0.14,3.9701,-0.0148255
0.14,3.98176,0.107269
0.14,3.95552,-0.239063
0.14,4.04288,0.819211
0.14,4.04778,0.0454193
0.14,4.01693,-0.284241
0.14,4.01411,-0.0281789
0.14,3.96695,-0.435567
0.14,4.00093,0.339095
0.14,4.02039,0.180652
0.14,3.96622,-0.538037
0.14,3.99973,0.309693
0.14,3.99318,-0.0652218
0.14,3.8993,-0.914242
0.14,4.13008,2.19561
0.14,3.26407,-6.49094
0.15,4.92593,15.3257
0.15,3.9138,-9.8318
0.15,4.24584,3.159
0.15,4.07144,-1.56593
0.15,4.28434,2.01625
0.15,4.17942,-0.97212
0.15,4.02459,-1.4668
0.15,4.49608,4.59436
0.15,4.20349,-2.90758
0.15,4.2344,0.284608
0.15,4.27776,0.403328
0.15,4.33097,0.53154
0.15,4.16844,-1.48287
0.15,4.34013,1.59901
0.15,4.27713,-0.57973
0.15,4.30835,0.29008
0.15,4.24898,-0.591905
0.15,4.28647,0.344737
0.15,4.29027,0.0379423
0.15,4.3072,0.157315
0.15,4.29049,-0.167007
0.14,4.26823,-0.220424
0.14,4.30848,0.37488
0.14,4.15798,-1.38281
0.14,2.52663,-15.1741
0.14,4.68869,17.0476
0.14,5.13651,4.20064
0.14,3.97468,-10.6795
0.14,4.05199,0.716698
0.14,4.02008,-0.294525
0.14,4.01625,-0.0382032
0.14,3.98349,-0.302395
0.14,4.00772,0.223319
0.14,3.96292,-0.444996
0.14,4.00274,0.368722
0.14,4.00411,0.0126742
0.14,3.98947,-0.145981
0.14,4.00524,0.14576
0.13,4.02991,0.229324
0.12,3.89929,-1.20325
0.12,3.80226,-0.961542
0.12,3.77573,-0.246042
0.12,3.66378,-1.04206
0.12,3.56418,-0.988432
0.12,3.55077,-0.123624
0.12,2.85593,-5.25138
0.12,4.34928,14.8106
0.12,3.4801,-8.02351
0.12,3.4364,-0.436633
0.12,3.39009,-0.45614
0.12,3.45444,0.604052
0.12,3.37099,-0.821396
0.12,3.44298,0.670629
0.12,3.40818,-0.347663
0.12,3.44577,0.348272
0.12,3.43563,-0.0937622
0.12,3.43003,-0.0560387
0.11,3.43464,0.0426939
0.11,3.42801,-0.066119
0.11,3.30036,-1.27544
0.11,3.31566,0.141289
0.11,3.26862,-0.434374
0.11,3.17251,-0.952684
0.11,3.23331,0.565121
0.11,3.1408,-0.837631
0.11,3.40597,2.47354
0.11,3.16687,-2.23782
0.11,3.13085,-0.357841
0.11,3.12704,-0.0378818
0.11,3.12754,0.00457794
0.1,3.15645,0.269256
0.1,3.45562,2.76692
0.1,2.97615,-4.7918
0.1,2.94036,-0.357614
0.1,2.89419,-0.423339
0.1,3.23108,3.1433
0.1,3.47315,2.41118
0.1,2.82096,-5.98802
0.1,2.86354,0.425695
0.1,2.83632,-0.252586
0.1,2.76144,-0.726113
0.09,2.87318,1.0642
0.09,2.7224,-1.3917
0.09,2.61909,-0.998418
0.09,2.72284,0.991299
0.09,2.57734,-1.34272
0.09,2.35067,-2.25628
0.09,2.72131,3.44513
0.09,2.56863,-1.51937
0.09,1.95792,-5.65151
0.09,3.00858,9.44542
0.08,2.58291,-4.02591
0.08,2.40891,-1.61316
0.08,2.32148,-0.80321
0.08,2.298,-0.217469
0.08,2.28994,-0.0805782
0.08,2.24632,-0.403316
0.08,2.23466,-0.116441
0.08,2.20553,-0.290978
0.08,2.22363,0.166937
0.08,2.24716,0.2181
0.08,2.17651,-0.648674
0.08,2.1259,-0.496512
0.07,2.26494,1.31215
0.07,2.06246,-1.87807
0.07,2.06418,0.017179
0.07,2.34869,2.62598
0.07,1.92916,-4.1783
0.07,2.05645,1.17808
0.07,2.22298,1.53647
0.07,2.11827,-1.04014
0.07,1.87499,-2.24794
0.07,1.83858,-0.356801
0.07,1.91825,0.757659
0.07,1.86002,-0.579648
0.07,1.7254,-1.15693
0.07,2.00537,2.79487
0.07,1.85316,-1.51246
0.07,1.78246,-0.679177
0.07,1.92291,1.34376
0.07,1.89089,-0.298082
0.07,1.79062,-0.962695
0.07,1.94865,1.51663
0.06,1.85087,-0.976481
0.06,1.80685,-0.429477
0.06,1.75839,-0.458156
0.06,1.65611,-1.00549
0.06,1.65838,0.0206107
0.06,1.61295,-0.429034
0.06,1.58975,-0.216529
0.06,1.55588,-0.33777
0.06,1.50715,-0.486554
0.06,1.4918,-0.152347
0.06,1.50824,0.161265
0.06,1.56964,0.581583
0.06,1.51225,-0.523955
0.06,1.48796,-0.226079
0.06,1.58939,1.0133
0.05,1.527,-0.623077
0.05,1.38289,-1.41272
0.05,1.35103,-0.318149
0.05,1.34642,-0.0437192
0.05,1.24667,-0.922193
0.05,1.20125,-0.449978
0.05,1.20355,0.0212578
0.05,1.22183,0.169308
0.05,1.20267,-0.177512
0.05,1.20953,0.0684392
0.05,1.18124,-0.282882
0.05,1.19711,0.146207
0.05,1.24392,0.467927
0.05,1.22235,-0.199858
0.05,1.18991,-0.323139
0.05,1.19236,0.0244831
0.05,1.23029,0.351459
0.05,1.20682,-0.21584
0.06,1.19136,-0.139767
0.06,1.26544,0.703262
0.07,1.30282,0.345674
0.07,1.41626,1.12798
0.07,1.53188,1.0688
0.07,1.60543,0.735509
0.08,1.64552,0.368708
0.08,1.8332,1.73627
0.08,1.80967,-0.210942
0.09,1.68573,-1.04878
0.09,2.60016,8.86534
0.09,2.18969,-4.10343
0.09,1.7193,-4.2752
0.1,2.96664,11.6814
0.1,2.6165,-3.49949
0.11,0.724022,-17.4243
0.11,4.56498,38.2963
0.11,2.76739,-16.6739
0.12,2.85566,0.817099
0.12,2.91723,0.608939
0.12,3.09143,1.61456
0.12,3.37243,2.59788
0.12,3.25348,-1.10322
0.12,3.28309,0.294178
0.12,3.32972,0.426776
0.12,3.40311,0.728805
0.12,3.44468,0.393153
0.12,3.42803,-0.15346
0.12,3.40015,-0.257133
0.12,3.33683,-0.631488
0.12,3.41643,0.792131
0.12,3.46821,0.479106
0.12,3.40451,-0.588728
0.12,3.41793,0.123736
0.12,3.37381,-0.434843
0.12,3.38689,0.119906
0.12,3.49212,0.993581
0.12,3.41689,-0.749254
0.11,2.77156,-5.22861
0.11,4.19853,14.0902
0.11,3.2917,-8.29368
0.1,2.08991,-9.28093
0.1,4.56269,23.9624
0.1,3.04279,-14.0619
0.09,2.99866,-0.408893
0.09,2.83153,-1.65877
0.09,2.80006,-0.292281
0.09,2.67213,-1.18114
0.09,2.57153,-0.959154
0.09,2.69687,1.21312
0.09,2.53004,-1.53541
0.09,2.51697,-0.129521
0.09,2.71562,1.84941
0.09,2.73466,0.175149
0.09,2.4921,-2.34237
0.09,2.08491,-3.032
0.09,3.25108,11.2697
0.09,2.47368,-7.0647
0.09,2.46372,-0.098446
0.09,2.6416,1.69756
0.09,2.53462,-1.0665
0.09,2.51236,-0.204782
0.09,2.53864,0.24316
0.1,2.19875,-2.7109
0.1,2.90973,6.93257
0.11,2.74979,-1.52133
0.11,2.72,-0.297107
0.11,2.81598,0.882935
0.11,2.86308,0.435577
0.11,2.96876,0.980508
0.11,3.00436,0.328508
0.12,2.9533,-0.496073
0.12,3.18447,2.18763
0.12,3.20787,0.233846
0.12,3.23581,0.279245
0.12,3.30398,0.68135
0.12,3.32193,0.165719
0.13,3.35375,0.293027
0.13,2.70406,-5.11656
0.13,4.39521,15.9694
0.13,3.5671,-8.26668
0.13,2.70503,-8.52626
0.13,4.49632,16.808
0.14,3.59978,-8.91016
0.14,3.67736,0.718402
0.14,3.78939,1.03763
0.14,3.73259,-0.560783
0.14,3.89304,1.49523
0.15,3.82981,-0.578076
0.15,3.9997,1.58576
0.15,4.02706,0.252136
0.15,4.09991,0.727734
0.15,4.11778,0.165218
0.15,4.15462,0.339128
0.15,4.18173,0.250901
0.15,4.22918,0.437137
0.15,4.17937,-0.458722
0.15,4.23717,0.535648
0.15,4.2301,-0.0703255
0.15,4.20604,-0.240309
0.15,4.27281,0.621668
0.15,4.25139,-0.213832
0.15,4.18634,-0.647482
0.15,4.24477,0.543543
0.15,4.21773,-0.269005
0.14,4.2015,-0.162065
0.14,4.26118,0.550534
0.14,3.3284,-7.0493
0.13,5.06747,17.2531
0.13,4.01231,-9.71168
0.13,3.9325,-0.739912
0.13,3.88476,-0.477287
0.13,3.80734,-0.773086
0.13,3.79437,-0.120032
0.12,3.747,-0.471926
0.12,3.66915,-0.716636
0.12,3.66734,-0.0167981
0.12,3.56062,-0.983058
0.12,3.51907,-0.414936
0.12,3.50285,-0.149852
0.11,3.45899,-0.405472
0.11,3.33086,-1.18177
0.11,3.3103,-0.204793
0.11,3.22636,-0.83684
0.11,3.1832,-0.400198
0.11,3.31004,1.17
0.1,3.18286,-1.27161
0.1,3.11921,-0.635498
0.09,3.12127,0.0190449
0.09,2.96714,-1.42899
0.09,2.74031,-2.26108
0.08,2.72254,-0.164524
0.08,2.54665,-1.74835
0.07,2.49353,-0.490082
0.07,2.34899,-1.3366
0.07,2.17384,-1.61095
0.06,1.74399,-3.33093
0.06,2.26079,4.97354
0.05,1.78682,-4.39571
0.05,1.59761,-1.74233
0.05,1.47041,-1.2663
0.05,1.3738,-0.963006
0.05,1.32544,-0.450789
0.05,1.28076,-0.445877
0.05,1.24467,-0.360119
0.05,1.20166,-0.396489
0.05,1.16009,-0.382461
0.04,1.19108,0.287307
0.04,1.12038,-0.656352
0.04,1.02114,-0.98392
0.04,0.985468,-0.330964
0.04,0.927847,-0.574438
0.04,0.879247,-0.449345
0.04,0.848709,-0.303771
0.04,0.913205,0.595776
0.04,0.849126,-0.592758
0.04,0.837223,-0.109699
0.04,0.870221,0.306481
0.04,0.852035,-0.181533
0.04,0.849625,-0.0240684
0.04,0.837927,-0.108142
0.04,0.791971,-0.453675
0.04,0.774198,-0.165792
0.05,0.775815,0.0149273
0.05,0.874723,0.914869
0.05,0.74517,-1.03043
0.05,1.28261,4.99883
0.06,1.06235,-2.19337
0.06,0.858173,-2.03528
0.07,1.48682,5.83177
0.07,1.37419,-1.04104
0.08,1.5277,1.53385
0.08,1.666,1.37349
0.09,1.83997,1.61968
0.09,1.96542,1.24886
0.1,2.15468,1.88913
0.11,2.26722,1.11157
0.11,2.46087,1.79739
0.12,2.65213,1.77862
0.12,2.76179,1.01435
0.12,2.8766,1.14714
0.12,3.11359,2.18404
0.12,3.15471,0.410839
0.12,3.18344,0.264246
0.12,3.28665,0.956146
0.12,3.26956,-0.16862
0.13,3.5334,2.48313
0.13,3.38836,-1.32817
0.13,3.74622,3.32723
0.13,3.65715,-0.889398
0.13,3.60151,-0.556013
0.13,3.63929,0.347832
0.13,3.63176,-0.0697872
0.13,3.69668,0.648143
0.13,3.72871,0.297533
0.13,3.64263,-0.853412
0.13,3.67284,0.279674
0.13,3.64051,-0.323081
0.13,3.7186,0.724247
0.13,3.64797,-0.700861
0.13,3.7055,0.535479
0.13,3.62304,-0.819665
0.13,3.71608,0.86151
0.13,3.31143,-3.37045
0.13,4.09178,7.42646
0.13,3.68775,-3.73202
0.13,3.64916,-0.38333
0.13,3.70566,0.525635
0.12,3.6673,-0.381155
0.12,3.63501,-0.31892
0.12,3.67632,0.388193
0.11,3.54214,-1.34102
0.11,3.38398,-1.54906
0.1,3.42435,0.378554
0.1,3.23024,-1.8014
0.09,3.08878,-1.41119
0.09,3.02323,-0.604767
0.09,2.87867,-1.33901
0.08,2.76593,-1.12631
0.08,2.60876,-1.56735
0.07,2.50913,-0.919741
0.07,2.42975,-0.79328
0.06,2.23165,-1.9716
0.06,2.04642,-1.8512
0.06,1.92423,-1.13614
0.06,1.79115,-1.2206
0.06,1.89145,0.934711
0.06,1.81109,-0.799443
0.05,3.34748,15.2288
0.05,6.24509,26.9691
0.05,2.35632,-38.847
0.04,1.36837,-9.86106
0.04,1.25101,-1.08242
0.04,1.12922,-1.12199
0.04,1.005,-1.15637
0.04,0.974164,-0.307772
0.04,0.920998,-0.488528
0.04,0.864726,-0.520209
0.04,0.89582,0.286907
0.04,0.86841,-0.253926
0.04,0.87388,0.0503755
0.05,0.681959,-1.65283
0.05,0.965967,2.82508
0.05,0.944565,-0.197766
0.06,0.944729,0.00155106
0.06,1.15056,2.00333
0.07,1.19463,0.440381
0.07,1.17335,-0.206235
0.08,1.6002,4.0603
0.08,1.59022,-0.0919609
0.09,1.72803,1.37081
0.09,1.87031,1.32245
0.1,2.01682,1.4636
0.1,2.10111,0.822205
0.11,2.38698,2.68913
0.11,2.5158,1.19692
0.11,2.64362,1.17413
0.11,2.78204,1.28542
0.11,2.84881,0.662607
0.11,2.94913,0.927843
0.11,3.01261,0.589608
0.12,3.01762,0.0461499
0.12,3.10573,0.812989
0.12,3.19526,0.828414
0.12,3.22441,0.267616
0.12,3.2816,0.530527
0.13,3.3547,0.67457
0.13,3.34382,-0.100614
0.13,3.45723,1.12637
0.13,3.56504,1.00096
0.13,3.53809,-0.268424
0.13,3.57446,0.333447
0.13,3.64466,0.653198
0.13,3.58916,-0.512557
0.13,3.90699,2.94197
0.13,3.81747,-0.892142
0.13,3.34745,-4.68984
0.13,4.00473,6.09829
0.13,3.74188,-2.62233
0.13,3.47908,-2.47961
0.13,1.21908,-22.0714
0.13,6.24728,46.4978
0.13,3.70162,-25.1565
0.13,3.70321,0.0147536
0.13,3.73157,0.262638
0.13,3.67761,-0.497212
0.13,3.7348,0.571964
0.13,3.70173,-0.306186
0.13,3.68655,-0.151439
0.13,3.68593,-0.00572611
0.13,3.69614,0.101544
0.13,3.70985,0.126829
0.13,3.69911,-0.099056
0.13,3.72937,0.281592
0.13,3.66862,-0.60329
0.13,3.69381,0.232703
0.13,3.70677,0.120098
0.13,3.72036,0.135374
0.13,3.71615,-0.0389624
0.13,3.73795,0.217739
0.13,3.68521,-0.526397
0.13,3.70343,0.167988
0.13,3.69986,-0.0330119
0.13,3.68014,-0.181949
0.12,3.64712,-0.304363
0.12,3.5034,-1.30127
0.11,3.59475,0.861562
0.11,3.38661,-2.06994
0.1,3.31055,-0.756961
0.1,3.33588,0.235544
0.1,3.12263,-1.97893
0.09,2.9394,-1.76106
0.09,3.03923,0.957752
0.08,2.82092,-2.1777
0.08,2.61356,-1.99653
0.07,2.63688,0.223365
0.07,2.37494,-2.56258
0.06,2.27032,-1.04449
0.06,2.13077,-1.32011
0.05,1.88537,-2.2612
0.05,1.68098,-1.99182
0.05,1.60098,-0.758466
0.04,1.4496,-1.50964
0.04,1.27926,-1.67935
0.04,1.18591,-0.873589
0.04,1.0923,-0.863704
0.04,1.02278,-0.692843
0.04,0.97789,-0.416772
0.04,0.930659,-0.470204
0.04,0.858835,-0.66353
0.03,0.87355,0.146011
0.03,0.789828,-0.778054
0.03,0.850341,0.560202
0.03,0.648944,-1.94781
0.03,0.670922,0.209083
0.03,0.572527,-0.978408
0.02,0.545242,-0.253566
0.02,0.421011,-1.24096
0.02,0.299474,-1.21533
0.01,0.167462,-1.21832
0.01,0.0781276,-0.823722
0.01,0.0382359,-0.370059
0.01,0.0413202,0.0307389
0.01,0.01434,-0.269525
0.01,0.0146741,0.00334008
-3.46945e-18,0.0188404,0.0386794
-3.46945e-18,0.0216141,0.0275624
-3.46945e-18,0.0252743,0.0338425
-3.46945e-18,0.0190522,-0.0573862
-3.46945e-18,0.0162677,-0.0256955
0,0.00409315,-0.112555
0,0.00553281,0.0132899
0,0.00660924,0.010752
0,0.0036387,-0.0274357
0,0.00968901,0.0561729
0,0.00571488,-0.0392743
0,0.0106984,0.0462474
0,0.00623138,-0.0446475
0,0.00350534,-0.0223235
0,0.00716702,0.0354808
0,0.00396701,-0.0297216
0,0.00654124,0.0257293
0,0.00767802,0.0113587
0,0.00725801,-0.0038809
0,0.00479773,-0.0226445
0,0.00733234,0.0233897
0,0.00467784,-0.024529
0,0.0048607,0.00169303
0,0.00627198,0.0130079
0,0.006291,0.000175758
0,0.00517751,-0.010217
0,0.0125343,0.0682887
0,0.0155148,0.0274588
0,0.0138075,-0.0170535
0,0.0106002,-0.0297586
0,0.0133883,0.0278656
0,0.00867478,-0.0471236
0,0.017371,0.079986
0,0.0214435,0.0376521
